GISJOIN,YEAR,TRACTA,COUNTY,STATE,Total Pop,% White,% Black,% Other races,Total Units,% Occupied,% Vacant,% Owner Occupied,% Renter
G1700310OPV0142,1960,142,Cook,Illinois,5341.0,1.0,0.0001872308556450103,0.002995693690320165,1692.0,0.9881796690307328,0.01182033096926714,0.6363636363636364,0.36363636363636365
G1700310ORT0210,1960,210,Cook,Illinois,6808.0,0.9969153936545241,0.001028202115158637,0.0011750881316098707,1868.0,0.9020342612419701,0.09796573875802998,0.8783382789317508,0.12166172106824925
G1700310ORT0211,1960,211,Cook,Illinois,636.0,0.8710691823899371,0.12264150943396226,0.0047169811320754715,23.0,0.6086956521739131,0.391304347826087,0.0,1.0
G1700310PRT0102,1960,102,Cook,Illinois,9068.0,0.9968019408910455,0.0006616674018526688,0.002756947507719453,2412.0,0.9697346600331676,0.030265339966832505,0.8554938007695596,0.14450619923044036
G1700310PRT0103,1960,103,Cook,Illinois,8600.0,0.9932558139534884,0.006627906976744186,0.0,2805.0,0.964349376114082,0.035650623885918005,0.40739371534195934,0.5926062846580407
G1700310PRT0104,1960,104,Cook,Illinois,9694.0,0.9964926758819889,0.0,0.003507324118011141,2675.0,0.9689719626168224,0.03102803738317757,0.8626543209876543,0.13734567901234568
G1700310PRT0105,1960,105,Cook,Illinois,3447.0,1.0,0.0,0.0008703220191470844,914.0,0.9606126914660832,0.03938730853391685,0.9533029612756264,0.04669703872437358
G1700310PRT0106,1960,106,Cook,Illinois,9681.0,0.9988637537444479,0.00010329511414110113,0.0005164755707055056,2475.0,0.9870707070707071,0.01292929292929293,0.9512893982808023,0.04871060171919771
G1700310PRT0107,1960,107,Cook,Illinois,6169.0,0.9993515966931431,0.0,0.0011347057869995137,1715.0,0.9755102040816327,0.024489795918367346,0.817095038852361,0.18290496114763896
G1700310PRT0108,1960,108,Cook,Illinois,8196.0,0.9971937530502685,0.0,0.0009760858955588092,2437.0,0.9667624128026262,0.03323758719737382,0.8060271646859083,0.19397283531409168
G1700310PRT0109,1960,109,Cook,Illinois,4267.0,0.739629716428404,0.2547457229903914,0.006327630653855168,1298.0,0.9684129429892142,0.031587057010785825,0.649164677804296,0.35083532219570407
G1700310PRT0110,1960,110,Cook,Illinois,4682.0,0.15100384451089277,0.8460059803502776,0.0025630072618539087,1298.0,0.9499229583975347,0.05007704160246533,0.4420113544201135,0.5579886455798865
G1700310PRT0111,1960,111,Cook,Illinois,3695.0,1.0,0.0005412719891745603,0.0008119079837618403,1207.0,0.980115990057995,0.01988400994200497,0.6229923922231615,0.37700760777683856
G1700310PRT0112,1960,112,Cook,Illinois,4364.0,0.9530247479376719,0.04078826764436297,0.005499541704857928,1432.0,0.9699720670391061,0.030027932960893854,0.4470842332613391,0.5536357091432685
G1700310PRT0113,1960,113,Cook,Illinois,5452.0,0.9957813646368305,0.0,0.0016507703595011005,1579.0,0.9892336922102597,0.010766307789740342,0.8847631241997439,0.11523687580025609
G1700310PRT0114,1960,114,Cook,Illinois,4874.0,0.9967172753385309,0.0002051702913418137,0.003282724661469019,1550.0,0.9535483870967741,0.04645161290322581,0.6799729364005412,0.3200270635994587
G1700310PRT0115,1960,115,Cook,Illinois,3233.0,0.9953603464274667,0.0,0.0024744819053510673,1192.0,0.9681208053691275,0.031879194630872486,0.3700173310225303,0.6299826689774697
G1700310PRT0116,1960,116,Cook,Illinois,4309.0,0.9911812485495475,0.0009282896263634254,0.0016245068461359943,1532.0,0.9810704960835509,0.018929503916449087,0.37658017298735863,0.6234198270126414
G1700310PRT0117,1960,117,Cook,Illinois,6910.0,0.9985528219971056,0.0002894356005788712,0.0018813314037626628,2292.0,0.974694589877836,0.02530541012216405,0.6020590868397493,0.39794091316025065
