NHGISCODE|GJOIN1970|GJOIN1980|GJOIN1990|GJOIN2000|GJOIN2012|STATE|COUNTY|TRACTA|Total_1970|Total_1980|Total_1990|Total_2000|Total_2010|High_Attainment_1970|High_Attainment_1980|High_Attainment_1990|High_Attainment_2000|High_Attainment_2010
G1700310250400|G17003102504|G17003102504|G17003102504|G1700310250400|G1700310250400|Illinois|Cook County|250400|3914.0|3673.0|3601.0|3876.0|4337.0|0.05033214103219213|0.07078682276068608|0.07997778394890308|0.11584107327141382|0.0765506110214434
G1700310250500|G17003102505|G17003102505|G17003102505|G1700310250500|G1700310250500|Illinois|Cook County|250500|5049.0|5349.0|5156.0|5255.0|5226.0|0.11269558328381858|0.14114787810805757|0.25795190069821566|0.2759276879162702|0.3488327592805205
G1700310250600|G17003102506|G17003102506|G17003102506|G1700310250600|G1700310250600|Illinois|Cook County|250600|2737.0|2636.0|2841.0|3048.0|2892.0|0.07563025210084033|0.15971168437025796|0.07990144315381907|0.0692257217847769|0.11272475795297372
G1700310250700|G17003102507|G17003102507|G17003102507|G1700310250700|G1700310250700|Illinois|Cook County|250700|4075.0|3669.0|3790.0|4070.0|3775.0|0.046134969325153374|0.09130553284273644|0.06965699208443271|0.04717444717444717|0.06490066225165562
G1700310250800|G17003102508|G17003102508|G17003102508|G1700310250800|G1700310250800|Illinois|Cook County|250800|1713.0|1611.0|1816.0|1691.0|1353.0|0.03619381202568593|0.12538795779019243|0.15473568281938327|0.09875813128326434|0.11160384331116038
G1700310250900|G17003102509|G17003102509|G17003102509|G1700310250900||Illinois|Cook County|250900|535.0|444.0|456.0|615.0|0.0|0.009345794392523364|0.05405405405405406|0.05043859649122807|0.04552845528455285|
G1700310251000|G17003102510|G17003102510|G17003102510|G1700310251000|G1700310251000|Illinois|Cook County|251000|403.0|856.0|926.0|598.0|706.0|0.022332506203473945|0.015186915887850467|0.009719222462203024|0.051839464882943144|0.059490084985835696
G1700310251100|G17003102511|G17003102511|G17003102511|G1700310251100|G1700310251100|Illinois|Cook County|251100|3704.0|2942.0|2674.0|3105.0|2981.0|0.06479481641468683|0.04316791298436438|0.033657442034405384|0.045732689210950084|0.07916806440791681
G1700310251200|G17003102512|G17003102512|G17003102512|G1700310251200|G1700310251200|Illinois|Cook County|251200|2716.0|2319.0|2797.0|2849.0|2463.0|0.06296023564064801|0.06382061233290211|0.08258848766535574|0.07406107406107407|0.0832318311002842
G1700310251300|G17003102513|G17003102513|G17003102513|G1700310251300|G1700310251300|Illinois|Cook County|251300|3572.0|3278.0|3220.0|3441.0|2856.0|0.0383538633818589|0.06741915802318486|0.07546583850931678|0.07701249636733508|0.07703081232492998
G1700310251400|G17003102514|G17003102514|G17003102514|G1700310251400|G1700310251400|Illinois|Cook County|251400|3733.0|3174.0|2846.0|3047.0|2753.0|0.08331100991159925|0.08286074354127285|0.10330288123682362|0.09451919921234|0.1314929168180167
G1700310251500|G17003102515|G17003102515|G17003102515|G1700310251500|G1700310251500|Illinois|Cook County|251500|3335.0|3261.0|2814.0|2965.0|2376.0|0.11934032983508246|0.023305734437289175|0.06538734896943853|0.05160202360876897|0.07702020202020202
G1700310251600|G17003102516|G17003102516|G17003102516|G1700310251600|G1700310251600|Illinois|Cook County|251600|2685.0|2608.0|2583.0|2482.0|1792.0|0.027932960893854747|0.021088957055214724|0.04607046070460705|0.04472199838839645|0.04966517857142857
G1700310251700|G17003102517|G17003102517|G17003102517|G1700310251700|G1700310251700|Illinois|Cook County|251700|1538.0|1231.0|1167.0|1128.0|926.0|0.033810143042912875|0.008935824532900082|0.009425878320479864|0.025709219858156027|0.15982721382289417
G1700310251800|G17003102518|G17003102518|G17003102518|G1700310251800|G1700310251800|Illinois|Cook County|251800|4765.0|3988.0|3096.0|3250.0|2880.0|0.021406086044071352|0.020561685055165497|0.018410852713178296|0.05076923076923077|0.06354166666666666
G1700310251900|G17003102519|G17003102519|G17003102519|G1700310251900|G1700310251900|Illinois|Cook County|251900|4209.0|4710.0|3513.0|3771.0|3658.0|0.06200997861724875|0.03949044585987261|0.04924565898092798|0.03818615751789976|0.07299070530344451
G1700310252000|G17003102520|G17003102520|G17003102520|G1700310252000|G1700310252000|Illinois|Cook County|252000|4605.0|3986.0|3317.0|3721.0|3609.0|0.11791530944625407|0.04239839438033116|0.06602351522460054|0.06557377049180328|0.11582155721806595
G1700310252100|G17003102521|G17003102521|G17003102521|G1700310252100||Illinois|Cook County|252100|5802.0|5819.0|5315.0|5308.0|0.0|0.07238883143743537|0.04674342670561952|0.06509877704609596|0.08647324792765637|
G1700310252101|||||G1700310252101|Illinois|Cook County|252101|0.0|0.0|0.0|0.0|1088.0|||||0.1488970588235294
G1700310252102|||||G1700310252102|Illinois|Cook County|252102|0.0|0.0|0.0|0.0|3931.0|||||0.09564996184177055
G1700310252200|G17003102522|G17003102522|G17003102522|G1700310252200||Illinois|Cook County|252200|6524.0|5837.0|5294.0|5262.0|0.0|0.02958307786633967|0.05002569813260237|0.03796751038911976|0.08399847966552641|
G1700310252201|||||G1700310252201|Illinois|Cook County|252201|0.0|0.0|0.0|0.0|1961.0|||||0.07088220295767465
G1700310252202|||||G1700310252202|Illinois|Cook County|252202|0.0|0.0|0.0|0.0|2586.0|||||0.09010054137664346
G1700310252300|G17003102523|G17003102523|G17003102523|G1700310252300||Illinois|Cook County|252300|636.0|619.0|614.0|453.0|0.0|0.0|0.011308562197092083|0.08794788273615635|0.06181015452538632|
G1700310252400|G17003102524|G17003102524|G17003102524|G1700310252400||Illinois|Cook County|252400|1604.0|1674.0|1609.0|1672.0|0.0|0.07044887780548628|0.05973715651135006|0.09322560596643878|0.1471291866028708|
G1700310260100|G17003102601|G17003102601|G17003102601|G1700310260100|G1700310260100|Illinois|Cook County|260100|1967.0|933.0|894.0|914.0|685.0|0.01626842907981698|0.030010718113612004|0.012304250559284116|0.014223194748358862|0.072992700729927
G1700310260200|G17003102602|G17003102602|G17003102602|G1700310260200|G1700310260200|Illinois|Cook County|260200|1511.0|979.0|813.0|832.0|517.0|0.011250827266710787|0.007150153217568948|0.08856088560885608|0.08173076923076923|0.0367504835589942
G1700310260300|G17003102603|G17003102603|G17003102603|G1700310260300|G1700310260300|Illinois|Cook County|260300|1529.0|1265.0|1162.0|1109.0|775.0|0.020274689339437543|0.019762845849802372|0.019793459552495698|0.047790802524797116|0.12645161290322582
G1700310260400|G17003102604|G17003102604|G17003102604|G1700310260400|G1700310260400|Illinois|Cook County|260400|1508.0|1330.0|982.0|872.0|840.0|0.015251989389920425|0.015037593984962405|0.026476578411405296|0.03096330275229358|0.058333333333333334
G1700310260500|G17003102605|G17003102605|G17003102605|G1700310260500|G1700310260500|Illinois|Cook County|260500|1921.0|1536.0|1636.0|1173.0|1170.0|0.01353461738677772|0.024739583333333332|0.022616136919315404|0.03324808184143223|0.062393162393162394
G1700310260600|G17003102606|G17003102606|G17003102606|G1700310260600|G1700310260600|Illinois|Cook County|260600|2631.0|1914.0|2072.0|1788.0|1400.0|0.0034207525655644243|0.006269592476489028|0.0444015444015444|0.043064876957494405|0.09142857142857143
G1700310260700|G17003102607|G17003102607|G17003102607|G1700310260700|G1700310260700|Illinois|Cook County|260700|2431.0|1721.0|1326.0|1320.0|1264.0|0.006170300287947347|0.009877977919814061|0.01809954751131222|0.017424242424242425|0.060126582278481014
G1700310260800|G17003102608|G17003102608|G17003102608|G1700310260800|G1700310260800|Illinois|Cook County|260800|2791.0|1946.0|1551.0|1507.0|1228.0|0.006449301325689717|0.03545734840698869|0.05029013539651837|0.0696748506967485|0.05130293159609121
G1700310260900|G17003102609|G17003102609|G17003102609|G1700310260900|G1700310260900|Illinois|Cook County|260900|1412.0|1263.0|920.0|1152.0|1035.0|0.020538243626062325|0.04196357878068092|0.02826086956521739|0.04513888888888889|0.0647342995169082
G1700310261000|G17003102610|G17003102610|G17003102610|G1700310261000|G1700310261000|Illinois|Cook County|261000|2326.0|1960.0|1819.0|1736.0|1317.0|0.02235597592433362|0.008673469387755102|0.021440351841671246|0.09331797235023041|0.07365223993925589
G1700310270100|G17003102701|G17003102701|G17003102701|G1700310270100||Illinois|Cook County|270100|330.0|271.0|202.0|215.0|0.0|0.01818181818181818|0.13653136531365315|0.04455445544554455|0.08372093023255814|
G1700310270200|G17003102702|G17003102702|G17003102702|G1700310270200||Illinois|Cook County|270200|1742.0|1318.0|851.0|988.0|0.0|0.02123995407577497|0.0204855842185129|0.02937720329024677|0.07995951417004049|
G1700310270300|G17003102703|G17003102703|G17003102703|G1700310270300||Illinois|Cook County|270300|1602.0|877.0|1107.0|1044.0|0.0|0.026841448189762796|0.02280501710376283|0.05058717253839205|0.07279693486590039|
G1700310270400|G17003102704|G17003102704|G17003102704|G1700310270400||Illinois|Cook County|270400|1062.0|763.0|797.0|485.0|0.0|0.004708097928436911|0.00655307994757536|0.015056461731493099|0.07010309278350516|
G1700310270500|G17003102705|G17003102705|G17003102705|G1700310270500|G1700310270500|Illinois|Cook County|270500|1271.0|875.0|828.0|891.0|828.0|0.0055074744295830055|0.008|0.050724637681159424|0.05387205387205387|0.13043478260869565
G1700310270600|G17003102706|G17003102706|G17003102706|G1700310270600||Illinois|Cook County|270600|916.0|569.0|522.0|317.0|0.0|0.009825327510917031|0.0421792618629174|0.1532567049808429|0.1892744479495268|
G1700310270700|G17003102707|G17003102707|G17003102707|G1700310270700||Illinois|Cook County|270700|511.0|573.0|402.0|292.0|0.0|0.046966731898238745|0.04013961605584642|0.07462686567164178|0.1541095890410959|
G1700310270800|G17003102708|G17003102708|G17003102708|G1700310270800||Illinois|Cook County|270800|834.0|563.0|568.0|332.0|0.0|0.004796163069544364|0.007104795737122558|0.022887323943661973|0.20180722891566266|
G1700310270900|G17003102709|G17003102709|G17003102709|G1700310270900||Illinois|Cook County|270900|575.0|313.0|169.0|117.0|0.0|0.02434782608695652|0.0|0.15976331360946747|0.07692307692307693|
G1700310271000|G17003102710|G17003102710|G17003102710|G1700310271000||Illinois|Cook County|271000|1355.0|894.0|671.0|651.0|0.0|0.007380073800738007|0.0|0.06706408345752608|0.0706605222734255|
G1700310271100|G17003102711|G17003102711|G17003102711|G1700310271100||Illinois|Cook County|271100|1635.0|1298.0|1144.0|693.0|0.0|0.012844036697247707|0.05084745762711865|0.030594405594405596|0.04184704184704185|
G1700310271200|G17003102712|G17003102712|G17003102712|G1700310271200|G1700310271200|Illinois|Cook County|271200|1456.0|998.0|774.0|706.0|768.0|0.0027472527472527475|0.06312625250501001|0.06718346253229975|0.07507082152974505|0.059895833333333336
G1700310271300|G17003102713|G17003102713|G17003102713|G1700310271300|G1700310271300|Illinois|Cook County|271300|1068.0|895.0|849.0|542.0|583.0|0.017790262172284643|0.0|0.038869257950530034|0.02029520295202952|0.12864493996569468
G1700310271400|G17003102714|G17003102714|G17003102714|G1700310271400|G1700310271400|Illinois|Cook County|271400|2801.0|1710.0|1099.0|836.0|750.0|0.009282399143163157|0.028070175438596492|0.026387625113739762|0.06698564593301436|0.08133333333333333
G1700310271500|G17003102715|G17003102715|G17003102715|G1700310271500|G1700310271500|Illinois|Cook County|271500|858.0|617.0|700.0|808.0|807.0|0.016317016317016316|0.050243111831442464|0.05142857142857143|0.13366336633663367|0.22428748451053285
G1700310271600|G17003102716|G17003102716|G17003102716|G1700310271600||Illinois|Cook County|271600|880.0|656.0|619.0|836.0|0.0|0.010227272727272727|0.0|0.01938610662358643|0.09330143540669857|
G1700310271700|G17003102717|G17003102717|G17003102717|G1700310271700||Illinois|Cook County|271700|1158.0|657.0|673.0|641.0|0.0|0.0|0.0380517503805175|0.05646359583952452|0.0499219968798752|
G1700310271800|G17003102718|G17003102718|G17003102718|G1700310271800|G1700310271800|Illinois|Cook County|271800|1091.0|875.0|697.0|629.0|393.0|0.007332722273143905|0.0|0.04160688665710186|0.05405405405405406|0.089058524173028
G1700310271900|G17003102719|G17003102719|G17003102719|G1700310271900||Illinois|Cook County|271900|619.0|393.0|573.0|544.0|0.0|0.0|0.0|0.08376963350785341|0.012867647058823529|
G1700310280100|G17003102801|G17003102801|G17003102801|G1700310280100|G1700310280100|Illinois|Cook County|280100|174.0|133.0|181.0|1340.0|4617.0|0.0|0.0|0.27624309392265195|0.8656716417910447|0.8358241282217891
G1700310280200|G17003102802|G17003102802|G17003102802|G1700310280200||Illinois|Cook County|280200|447.0|150.0|216.0|1195.0|0.0|0.011185682326621925|0.0|0.05092592592592592|0.5682008368200837|
G1700310280300|G17003102803|G17003102803|G17003102803|G1700310280300||Illinois|Cook County|280300|618.0|194.0|120.0|343.0|0.0|0.019417475728155338|0.211340206185567|0.5|0.3935860058309038|
G1700310280400|G17003102804|G17003102804|G17003102804|G1700310280400|G1700310280400|Illinois|Cook County|280400|1745.0|1400.0|942.0|658.0|579.0|0.0057306590257879654|0.004285714285714286|0.021231422505307854|0.11246200607902736|0.22107081174438686
G1700310280500|G17003102805|G17003102805|G17003102805|G1700310280500||Illinois|Cook County|280500|1323.0|1247.0|478.0|587.0|0.0|0.012849584278155708|0.026463512429831595|0.03765690376569038|0.06132879045996593|
G1700310280600|G17003102806|G17003102806|G17003102806|G1700310280600||Illinois|Cook County|280600|86.0|50.0|45.0|208.0|0.0|0.0|0.18|0.0|0.14423076923076922|
G1700310280700|G17003102807|G17003102807|G17003102807|G1700310280700||Illinois|Cook County|280700|196.0|280.0|99.0|97.0|0.0|0.0|0.0|0.0|0.10309278350515463|
G1700310280800|G17003102808|G17003102808|G17003102808|G1700310280800|G1700310280800|Illinois|Cook County|280800|1876.0|1852.0|1533.0|775.0|349.0|0.0026652452025586353|0.004319654427645789|0.0045662100456621|0.014193548387096775|0.08882521489971347
G1700310280900|G17003102809|G17003102809|G17003102809|G1700310280900|G1700310280900|Illinois|Cook County|280900|408.0|601.0|457.0|434.0|466.0|0.007352941176470588|0.059900166389351084|0.019693654266958426|0.02534562211981567|0.15236051502145923
G1700310281000|G17003102810|G17003102810|G17003102810|G1700310281000||Illinois|Cook County|281000|215.0|74.0|43.0|116.0|0.0|0.0|0.0|0.11627906976744186|0.0|
G1700310281100|G17003102811|G17003102811|G17003102811|G1700310281100||Illinois|Cook County|281100|435.0|186.0|120.0|202.0|0.0|0.0|0.016129032258064516|0.0|0.09900990099009901|
G1700310281200|G17003102812|G17003102812|G17003102812|G1700310281200||Illinois|Cook County|281200|599.0|476.0|340.0|356.0|0.0|0.01001669449081803|0.0|0.0|0.23595505617977527|
G1700310281300|G17003102813|G17003102813|G17003102813|G1700310281300||Illinois|Cook County|281300|844.0|785.0|955.0|1027.0|0.0|0.005924170616113744|0.01019108280254777|0.02617801047120419|0.0|
G1700310281400|G17003102814|G17003102814|G17003102814|G1700310281400||Illinois|Cook County|281400|524.0|361.0|213.0|256.0|0.0|0.0|0.0|0.046948356807511735|0.0|
G1700310281500|G17003102815|G17003102815|G17003102815|G1700310281500||Illinois|Cook County|281500|1325.0|730.0|389.0|201.0|0.0|0.012075471698113207|0.01780821917808219|0.0|0.01990049751243781|
G1700310281600|G17003102816|G17003102816|G17003102816|G1700310281600||Illinois|Cook County|281600|1601.0|1041.0|804.0|708.0|0.0|0.037476577139287946|0.03266090297790586|0.02736318407960199|0.08333333333333333|
G1700310281700|G17003102817|G17003102817|G17003102817|G1700310281700||Illinois|Cook County|281700|1581.0|601.0|939.0|1264.0|0.0|0.036685641998734975|0.07487520798668885|0.07987220447284345|0.3686708860759494|
G1700310281800|G17003102818|G17003102818|G17003102818|G1700310281800||Illinois|Cook County|281800|868.0|437.0|555.0|868.0|0.0|0.0|0.0|0.11351351351351352|0.391705069124424|
G1700310281900|G17003102819|G17003102819|G17003102819|G1700310281900|G1700310281900|Illinois|Cook County|281900|788.0|425.0|1744.0|2664.0|3161.0|0.04314720812182741|0.05647058823529412|0.6651376146788991|0.7807807807807807|0.8674470104397343
G1700310282000|G17003102820|G17003102820|G17003102820|G1700310282000||Illinois|Cook County|282000|25.0|0.0|0.0|385.0|0.0|0.16|||0.43376623376623374|
G1700310282100||G17003102821|G17003102821|G1700310282100||Illinois|Cook County|282100|0.0|0.0|232.0|173.0|0.0|||1.0|0.7341040462427746|
G1700310282200|G17003102822|G17003102822|G17003102822|G1700310282200||Illinois|Cook County|282200|915.0|952.0|1143.0|1426.0|0.0|0.07103825136612021|0.37815126050420167|0.39807524059492566|0.5729312762973352|
G1700310282300|G17003102823|G17003102823|G17003102823|G1700310282300||Illinois|Cook County|282300|677.0|672.0|546.0|513.0|0.0|0.19054652880354506|0.40922619047619047|0.4926739926739927|0.5594541910331384|
G1700310282400|G17003102824|G17003102824|G17003102824|G1700310282400||Illinois|Cook County|282400|706.0|796.0|1191.0|1107.0|0.0|0.10764872521246459|0.5741206030150754|0.6633081444164568|0.6964769647696477|
G1700310282500|G17003102825|G17003102825|G17003102825|G1700310282500||Illinois|Cook County|282500|423.0|505.0|389.0|596.0|0.0|0.5059101654846335|0.7049504950495049|0.5244215938303342|0.75|
G1700310282600|G17003102826|G17003102826|G17003102826|G1700310282600||Illinois|Cook County|282600|517.0|134.0|61.0|130.0|0.0|0.017408123791102514|0.0|0.09836065573770492|0.0|
G1700310282700|G17003102827|G17003102827|G17003102827|G1700310282700|G1700310282700|Illinois|Cook County|282700|1572.0|1041.0|929.0|1013.0|1484.0|0.004452926208651399|0.012487992315081652|0.077502691065662|0.1648568608094768|0.43194070080862534
G1700310282800|G17003102828|G17003102828|G17003102828|G1700310282800|G1700310282800|Illinois|Cook County|282800|1226.0|1005.0|924.0|1190.0|1279.0|0.0032626427406199023|0.07263681592039802|0.11255411255411256|0.40252100840336136|0.6051602814698983
G1700310282900|G17003102829|G17003102829|G17003102829|G1700310282900||Illinois|Cook County|282900|2110.0|1243.0|825.0|1078.0|0.0|0.2800947867298578|0.49557522123893805|0.41333333333333333|0.44712430426716143|
